loan_amnt,term,int_rate,grade,sub_grade,annual_inc,purpose,dti,fico_range_low,fico_range_high,duration,event_type,term_months
35000.0, 60 months,18.94,D,D2,42000.0,home_improvement,26.91,700.0,704.0,1.0,2,60.0
16000.0, 60 months,18.25,D,D3,110000.0,debt_consolidation,13.48,720.0,724.0,8.0,1,60.0
20000.0, 60 months,19.99,D,D4,65000.0,debt_consolidation,30.15,715.0,719.0,5.0,1,60.0
24000.0, 60 months,18.45,D,D2,66500.0,credit_card,39.42,680.0,684.0,11.0,0,60.0
35000.0, 60 months,15.61,D,D1,172000.0,debt_consolidation,17.65,680.0,684.0,33.0,2,60.0
27125.0, 36 months,16.55,D,D2,69000.0,debt_consolidation,15.48,695.0,699.0,8.0,2,36.0
14000.0, 60 months,17.09,D,D1,70000.0,moving,21.17,665.0,669.0,17.0,2,60.0
10450.0, 36 months,18.94,D,D2,70000.0,debt_consolidation,27.38,675.0,679.0,3.0,0,36.0
20000.0, 60 months,18.06,D,D2,125000.0,debt_consolidation,20.4,685.0,689.0,11.0,2,60.0
8000.0, 36 months,17.57,D,D4,112415.0,small_business,10.41,715.0,719.0,36.0,2,36.0
30000.0, 36 months,17.99,D,D2,85643.0,debt_consolidation,34.77,680.0,684.0,23.0,2,36.0
15000.0, 60 months,15.61,D,D1,57075.5,small_business,14.84,665.0,669.0,41.0,0,60.0
12000.0, 60 months,19.92,D,D3,31000.0,debt_consolidation,20.48,700.0,704.0,6.0,2,60.0
15000.0, 36 months,19.53,D,D5,70000.0,debt_consolidation,8.42,670.0,674.0,14.0,1,36.0
11200.0, 60 months,17.14,D,D4,75000.0,debt_consolidation,17.12,680.0,684.0,24.0,1,60.0
15000.0, 36 months,16.59,D,D2,41000.0,debt_consolidation,23.16,675.0,679.0,30.0,2,36.0
17825.0, 36 months,19.03,D,D3,51000.0,debt_consolidation,32.35,665.0,669.0,20.0,0,36.0
17000.0, 60 months,22.35,D,D5,55000.0,debt_consolidation,32.8,695.0,699.0,8.0,0,60.0
9000.0, 36 months,15.61,D,D1,50000.0,debt_consolidation,23.88,660.0,664.0,4.0,1,36.0
21425.0, 60 months,16.99,D,D3,120000.0,home_improvement,17.86,760.0,764.0,39.0,2,60.0
16000.0, 36 months,18.99,D,D4,125000.0,house,5.91,665.0,669.0,4.0,2,36.0
23725.0, 60 months,16.99,D,D3,125000.0,debt_consolidation,5.66,680.0,684.0,2.0,1,60.0
1500.0, 36 months,20.89,D,D4,52000.0,major_purchase,37.36,700.0,704.0,5.0,0,36.0
12000.0, 36 months,19.92,D,D3,68000.0,debt_consolidation,11.81,665.0,669.0,3.0,0,36.0
30000.0, 36 months,17.86,D,D5,60000.0,credit_card,9.54,680.0,684.0,31.0,1,36.0
18000.0, 36 months,18.99,D,D3,25486.0,credit_card,28.83,685.0,689.0,23.0,0,36.0
12000.0, 36 months,16.55,D,D2,60000.0,debt_consolidation,17.32,670.0,674.0,13.0,2,36.0
35000.0, 60 months,18.99,D,D3,76544.0,debt_consolidation,18.63,665.0,669.0,30.0,0,60.0
20000.0, 60 months,16.99,D,D1,60000.0,debt_consolidation,32.86,680.0,684.0,31.0,0,60.0
15000.0, 60 months,17.97,D,D1,65000.0,debt_consolidation,17.3,665.0,669.0,7.0,0,60.0
23925.0, 36 months,16.29,D,D1,57000.0,credit_card,35.43,680.0,684.0,2.0,1,36.0
15000.0, 60 months,16.99,D,D1,75000.0,debt_consolidation,25.26,675.0,679.0,3.0,2,60.0
8000.0, 36 months,18.25,D,D3,48000.0,debt_consolidation,16.1,665.0,669.0,11.0,1,36.0
16000.0, 60 months,16.55,D,D2,49400.0,debt_consolidation,22.16,675.0,679.0,22.0,1,60.0
30000.0, 36 months,18.06,D,D2,148967.0,debt_consolidation,20.44,705.0,709.0,13.0,0,36.0
13000.0, 36 months,16.55,D,D2,102000.0,debt_consolidation,7.78,665.0,669.0,7.0,2,36.0
20000.0, 60 months,18.99,D,D3,111904.0,credit_card,29.14,730.0,734.0,6.0,2,60.0
35000.0, 60 months,18.06,D,D2,105000.0,other,17.1,660.0,664.0,21.0,0,60.0
20000.0, 36 months,16.59,D,D2,93000.0,debt_consolidation,23.48,675.0,679.0,37.0,2,36.0
18000.0, 36 months,20.89,D,D4,51000.0,debt_consolidation,19.86,675.0,679.0,8.0,0,36.0
12000.0, 60 months,18.24,D,D5,48000.0,debt_consolidation,27.9,700.0,704.0,52.0,0,60.0
16000.0, 36 months,17.47,D,D1,39439.0,debt_consolidation,31.13,665.0,669.0,9.0,0,36.0
5200.0, 36 months,16.29,D,D1,28000.0,debt_consolidation,10.37,665.0,669.0,29.0,1,36.0
4000.0, 36 months,18.99,D,D3,27100.0,debt_consolidation,28.48,685.0,689.0,24.0,0,36.0
20000.0, 60 months,19.42,D,D3,61543.29,debt_consolidation,14.74,660.0,664.0,12.0,0,60.0
35000.0, 60 months,16.55,D,D2,178000.0,debt_consolidation,5.34,660.0,664.0,41.0,0,60.0
16000.0, 60 months,18.06,D,D2,67500.0,debt_consolidation,7.82,660.0,664.0,21.0,0,60.0
35000.0, 36 months,20.0,D,D4,200000.0,home_improvement,5.53,685.0,689.0,8.0,2,36.0
8100.0, 36 months,16.55,D,D2,45000.0,debt_consolidation,23.57,670.0,674.0,18.0,1,36.0
7000.0, 36 months,17.09,D,D1,9600.0,debt_consolidation,13.25,735.0,739.0,18.0,0,36.0
20000.0, 36 months,18.99,D,D3,56000.0,debt_consolidation,20.25,690.0,694.0,3.0,2,36.0
24000.0, 60 months,18.94,D,D2,128632.0,debt_consolidation,24.26,670.0,674.0,4.0,0,60.0
12250.0, 36 months,18.49,D,D2,35000.0,debt_consolidation,13.75,665.0,669.0,18.0,2,36.0
10000.0, 36 months,19.92,D,D3,70000.0,credit_card,16.98,665.0,669.0,8.0,0,36.0
27600.0, 36 months,18.94,D,D2,55000.0,debt_consolidation,23.02,680.0,684.0,6.0,0,36.0
16000.0, 60 months,17.14,D,D4,65000.0,debt_consolidation,35.74,690.0,694.0,15.0,1,60.0
5000.0, 36 months,18.24,D,D5,30000.0,other,23.56,685.0,689.0,3.0,2,36.0
35000.0, 36 months,18.75,D,D3,160000.0,credit_card,20.26,695.0,699.0,36.0,2,36.0
8050.0, 36 months,17.14,D,D4,52000.0,debt_consolidation,17.66,670.0,674.0,28.0,2,36.0
35000.0, 36 months,16.99,D,D3,208000.0,debt_consolidation,9.02,740.0,744.0,13.0,2,36.0
13600.0, 36 months,17.57,D,D4,34000.0,debt_consolidation,13.33,680.0,684.0,26.0,2,36.0
20000.0, 60 months,18.99,D,D3,70000.0,debt_consolidation,14.93,665.0,669.0,21.0,0,60.0
1500.0, 36 months,18.45,D,D2,42000.0,other,15.51,675.0,679.0,8.0,0,36.0
18000.0, 60 months,19.03,D,D3,23000.0,debt_consolidation,75.78,680.0,684.0,6.0,2,60.0
6100.0, 36 months,18.25,D,D3,22000.0,debt_consolidation,6.6,665.0,669.0,22.0,1,36.0
35000.0, 36 months,17.86,D,D5,114700.0,debt_consolidation,20.76,660.0,664.0,7.0,1,36.0
20000.0, 60 months,15.61,D,D1,70000.0,debt_consolidation,8.63,665.0,669.0,9.0,1,60.0
10000.0, 36 months,16.29,D,D1,65000.0,debt_consolidation,16.36,660.0,664.0,24.0,2,36.0
18000.0, 60 months,15.99,D,D2,65000.0,debt_consolidation,16.06,670.0,674.0,7.0,2,60.0
35000.0, 36 months,16.99,D,D3,102867.0,home_improvement,7.8,705.0,709.0,12.0,2,36.0
15000.0, 36 months,15.99,D,D2,75000.0,other,27.65,715.0,719.0,15.0,2,36.0
20000.0, 36 months,20.89,D,D4,86484.0,medical,15.75,670.0,674.0,3.0,0,36.0
4200.0, 36 months,17.76,D,D1,67000.0,debt_consolidation,9.28,660.0,664.0,16.0,2,36.0
10000.0, 60 months,17.09,D,D1,52000.0,other,12.21,660.0,664.0,14.0,0,60.0
30000.0, 36 months,19.99,D,D4,78000.0,debt_consolidation,21.86,685.0,689.0,5.0,2,36.0
16000.0, 60 months,18.99,D,D3,93000.0,other,16.52,670.0,674.0,26.0,0,60.0
5600.0, 36 months,21.45,D,D5,79992.0,debt_consolidation,10.62,680.0,684.0,5.0,2,36.0
23800.0, 36 months,17.99,D,D2,85000.0,debt_consolidation,26.83,665.0,669.0,12.0,2,36.0
2500.0, 36 months,16.99,D,D3,11460.0,credit_card,37.59,675.0,679.0,28.0,2,36.0
20000.0, 60 months,15.61,D,D1,85000.0,debt_consolidation,25.14,675.0,679.0,11.0,1,60.0
25000.0, 36 months,18.99,D,D3,80000.0,debt_consolidation,20.67,675.0,679.0,28.0,0,36.0
16000.0, 36 months,17.47,D,D1,45000.0,debt_consolidation,33.15,695.0,699.0,9.0,0,36.0
30000.0, 36 months,19.03,D,D3,120000.0,home_improvement,6.57,685.0,689.0,19.0,0,36.0
9500.0, 36 months,21.45,D,D5,19000.0,other,21.6,660.0,664.0,17.0,1,36.0
8875.0, 36 months,17.99,D,D2,66000.0,debt_consolidation,32.0,665.0,669.0,3.0,2,36.0
18000.0, 60 months,15.61,D,D1,200000.0,credit_card,4.19,660.0,664.0,32.0,2,60.0
15000.0, 60 months,18.99,D,D4,85000.0,debt_consolidation,35.54,675.0,679.0,36.0,0,60.0
30000.0, 60 months,17.47,D,D1,95000.0,debt_consolidation,19.92,700.0,704.0,9.0,0,60.0
21200.0, 60 months,18.75,D,D3,48000.0,debt_consolidation,31.2,690.0,694.0,21.0,1,60.0
6400.0, 36 months,15.99,D,D2,30000.0,major_purchase,15.08,690.0,694.0,36.0,2,36.0
24000.0, 36 months,16.99,D,D3,60312.0,debt_consolidation,16.53,670.0,674.0,26.0,1,36.0
6000.0, 36 months,17.47,D,D1,108000.0,debt_consolidation,8.93,665.0,669.0,9.0,0,36.0
13000.0, 36 months,17.27,D,D2,35000.0,debt_consolidation,31.96,745.0,749.0,23.0,2,36.0
20000.0, 60 months,18.06,D,D2,60465.0,debt_consolidation,24.32,670.0,674.0,12.0,1,60.0
20950.0, 60 months,19.47,D,D5,50000.0,debt_consolidation,21.51,665.0,669.0,54.0,2,60.0
5000.0, 36 months,16.99,D,D3,31000.0,debt_consolidation,8.13,675.0,679.0,37.0,2,36.0
15000.0, 36 months,17.77,D,D1,70000.0,debt_consolidation,16.35,685.0,689.0,17.0,2,36.0
6000.0, 36 months,17.99,D,D2,38000.0,debt_consolidation,23.03,660.0,664.0,25.0,0,36.0
7000.0, 36 months,17.86,D,D5,40000.0,other,8.13,660.0,664.0,35.0,2,36.0
8000.0, 36 months,17.57,D,D2,53000.0,debt_consolidation,23.57,660.0,664.0,8.0,1,36.0
17000.0, 36 months,17.99,D,D2,42000.0,debt_consolidation,24.74,660.0,664.0,24.0,0,36.0
14175.0, 60 months,17.57,D,D4,55000.0,debt_consolidation,16.58,700.0,704.0,20.0,1,60.0
17000.0, 36 months,14.54,D,D1,92000.0,debt_consolidation,18.9,695.0,699.0,37.0,2,36.0
8000.0, 36 months,16.29,D,D2,75000.0,credit_card,9.78,665.0,669.0,24.0,1,36.0
33000.0, 36 months,16.29,D,D1,66000.0,debt_consolidation,6.22,695.0,699.0,21.0,2,36.0
1100.0, 36 months,17.57,D,D4,67000.0,other,30.22,685.0,689.0,8.0,2,36.0
7675.0, 36 months,17.86,D,D5,24000.0,other,5.45,700.0,704.0,38.0,2,36.0
5950.0, 36 months,17.14,D,D4,52000.0,credit_card,19.92,680.0,684.0,36.0,2,36.0
22650.0, 60 months,20.89,D,D4,41184.0,home_improvement,56.7,700.0,704.0,6.0,0,60.0
28000.0, 60 months,16.29,D,D2,90000.0,debt_consolidation,16.25,670.0,674.0,37.0,1,60.0
13000.0, 60 months,18.24,D,D5,36192.0,debt_consolidation,26.79,695.0,699.0,34.0,2,60.0
8000.0, 36 months,16.55,D,D2,200000.0,other,7.21,670.0,674.0,36.0,2,36.0
5000.0, 36 months,18.06,D,D2,50000.0,debt_consolidation,19.15,685.0,689.0,13.0,0,36.0
6075.0, 36 months,18.85,D,D3,25000.0,other,13.3,700.0,704.0,36.0,2,36.0
12000.0, 36 months,16.99,D,D3,53000.0,credit_card,27.02,665.0,669.0,21.0,2,36.0
20000.0, 36 months,17.97,D,D1,50000.0,debt_consolidation,25.71,665.0,669.0,4.0,0,36.0
14000.0, 60 months,17.57,D,D2,75000.0,debt_consolidation,11.45,675.0,679.0,14.0,2,60.0
35000.0, 60 months,16.99,D,D3,132135.0,debt_consolidation,29.99,690.0,694.0,2.0,1,60.0
35000.0, 36 months,17.99,D,D2,185000.0,home_improvement,22.3,705.0,709.0,29.0,0,36.0
14000.0, 36 months,18.06,D,D2,39000.0,debt_consolidation,31.41,665.0,669.0,21.0,0,36.0
25000.0, 60 months,16.99,D,D3,67000.0,debt_consolidation,21.67,675.0,679.0,4.0,2,60.0
7000.0, 36 months,16.29,D,D1,46000.0,car,20.98,665.0,669.0,12.0,2,36.0
12000.0, 36 months,21.85,D,D5,50000.0,other,19.79,680.0,684.0,12.0,0,36.0
35000.0, 36 months,15.59,D,D1,96000.0,debt_consolidation,19.09,700.0,704.0,23.0,2,36.0
33000.0, 36 months,17.77,D,D1,75000.0,debt_consolidation,14.86,715.0,719.0,29.0,2,36.0
35000.0, 60 months,20.31,D,D5,100000.0,credit_card,13.91,715.0,719.0,6.0,1,60.0
11200.0, 60 months,16.99,D,D3,37000.0,credit_card,24.55,660.0,664.0,6.0,2,60.0
10000.0, 60 months,19.03,D,D3,45388.0,credit_card,17.85,665.0,669.0,5.0,2,60.0
20000.0, 60 months,19.22,D,D4,75000.0,credit_card,23.07,715.0,719.0,17.0,2,60.0
15000.0, 60 months,16.99,D,D1,90000.0,debt_consolidation,20.59,705.0,709.0,12.0,1,60.0
9600.0, 36 months,21.49,D,D5,44164.0,debt_consolidation,29.7,670.0,674.0,29.0,0,36.0
8000.0, 36 months,17.99,D,D2,80000.0,debt_consolidation,26.94,690.0,694.0,1.0,2,36.0
12000.0, 36 months,16.55,D,D2,51000.0,credit_card,34.14,675.0,679.0,27.0,1,36.0
10500.0, 60 months,16.99,D,D3,47840.0,home_improvement,18.99,715.0,719.0,52.0,1,60.0
10000.0, 36 months,17.57,D,D4,130000.0,debt_consolidation,11.66,680.0,684.0,22.0,1,36.0
14400.0, 60 months,17.57,D,D4,50000.0,debt_consolidation,8.95,725.0,729.0,21.0,1,60.0
15000.0, 60 months,16.99,D,D1,48000.0,debt_consolidation,27.1,660.0,664.0,15.0,2,60.0
34450.0, 60 months,21.49,D,D5,97000.0,small_business,9.3,705.0,709.0,22.0,2,60.0
16000.0, 36 months,19.03,D,D3,55000.0,car,27.75,685.0,689.0,19.0,0,36.0
15000.0, 60 months,18.06,D,D2,45000.0,home_improvement,10.16,710.0,714.0,11.0,1,60.0
35000.0, 60 months,17.09,D,D1,102000.0,debt_consolidation,16.69,695.0,699.0,15.0,0,60.0
23550.0, 60 months,16.99,D,D3,64000.0,debt_consolidation,32.8,775.0,779.0,10.0,1,60.0
30000.0, 60 months,18.45,D,D2,120400.0,home_improvement,11.62,665.0,669.0,10.0,0,60.0
7525.0, 36 months,18.06,D,D2,58000.0,debt_consolidation,20.71,665.0,669.0,12.0,1,36.0
30000.0, 36 months,17.47,D,D1,110000.0,credit_card,27.59,735.0,739.0,12.0,0,36.0
2400.0, 36 months,18.94,D,D2,50000.0,credit_card,23.47,675.0,679.0,8.0,0,36.0
5000.0, 36 months,19.05,D,D4,36400.0,credit_card,16.78,660.0,664.0,36.0,2,36.0
20000.0, 60 months,17.97,D,D1,96000.0,debt_consolidation,18.99,670.0,674.0,6.0,2,60.0
25000.0, 36 months,16.99,D,D3,86400.0,debt_consolidation,28.01,670.0,674.0,22.0,2,36.0
24000.0, 36 months,15.61,D,D1,67000.0,house,9.64,685.0,689.0,7.0,2,36.0
6000.0, 36 months,16.55,D,D2,39000.0,debt_consolidation,11.08,740.0,744.0,16.0,2,36.0
10000.0, 36 months,15.31,D,D3,81000.0,home_improvement,6.59,660.0,664.0,15.0,2,36.0
24000.0, 60 months,17.27,D,D2,60000.0,debt_consolidation,15.0,735.0,739.0,9.0,2,60.0
18000.0, 60 months,19.92,D,D3,100000.0,home_improvement,18.91,685.0,689.0,2.0,2,60.0
28000.0, 60 months,21.85,D,D5,55000.0,credit_card,21.58,660.0,664.0,2.0,2,60.0
25000.0, 60 months,17.97,D,D1,65000.0,debt_consolidation,10.75,670.0,674.0,7.0,0,60.0
14000.0, 60 months,17.47,D,D1,70000.0,debt_consolidation,20.59,700.0,704.0,9.0,0,60.0
15000.0, 36 months,22.35,D,D5,85000.0,credit_card,21.21,665.0,669.0,3.0,0,36.0
16000.0, 36 months,17.47,D,D1,45000.0,debt_consolidation,24.72,660.0,664.0,10.0,0,36.0
12000.0, 60 months,15.61,D,D1,55807.0,debt_consolidation,19.12,675.0,679.0,24.0,1,60.0
18000.0, 60 months,18.24,D,D5,40000.0,credit_card,19.11,680.0,684.0,21.0,1,60.0
11200.0, 60 months,19.42,D,D3,26500.0,other,14.49,660.0,664.0,10.0,0,60.0
25000.0, 60 months,19.03,D,D3,118000.0,debt_consolidation,25.73,680.0,684.0,2.0,2,60.0
18250.0, 60 months,17.86,D,D5,60000.0,debt_consolidation,18.32,690.0,694.0,16.0,2,60.0
25000.0, 60 months,17.99,D,D2,95000.0,debt_consolidation,10.02,715.0,719.0,9.0,2,60.0
4000.0, 36 months,17.09,D,D1,30000.0,debt_consolidation,19.24,680.0,684.0,10.0,2,36.0
10800.0, 36 months,17.57,D,D4,30000.0,small_business,6.6,725.0,729.0,34.0,2,36.0
20500.0, 60 months,19.52,D,D4,165000.0,debt_consolidation,17.56,680.0,684.0,13.0,2,60.0
15000.0, 36 months,21.45,D,D5,60000.0,other,10.48,685.0,689.0,17.0,0,36.0
16000.0, 36 months,16.29,D,D1,45000.0,debt_consolidation,22.69,670.0,674.0,12.0,1,36.0
4000.0, 36 months,19.92,D,D3,55000.0,other,17.87,665.0,669.0,3.0,2,36.0
4200.0, 36 months,15.99,D,D2,33000.0,debt_consolidation,36.57,685.0,689.0,28.0,1,36.0
2500.0, 36 months,21.85,D,D5,45000.0,debt_consolidation,10.0,675.0,679.0,11.0,0,36.0
17975.0, 60 months,18.99,D,D3,138000.0,credit_card,5.75,660.0,664.0,23.0,0,60.0
9925.0, 36 months,18.49,D,D2,75000.0,debt_consolidation,11.68,670.0,674.0,37.0,2,36.0
35000.0, 60 months,15.61,D,D1,107000.0,debt_consolidation,26.67,690.0,694.0,14.0,2,60.0
30000.0, 60 months,17.86,D,D5,90000.0,debt_consolidation,15.13,690.0,694.0,48.0,0,60.0
16125.0, 36 months,16.29,D,D1,37500.0,home_improvement,18.21,715.0,719.0,18.0,2,36.0
1400.0, 36 months,17.77,D,D1,90000.0,debt_consolidation,0.33,675.0,679.0,16.0,2,36.0
15000.0, 60 months,21.85,D,D5,48000.0,debt_consolidation,35.15,690.0,694.0,10.0,0,60.0
10000.0, 36 months,20.0,D,D4,75000.0,debt_consolidation,11.62,665.0,669.0,20.0,0,36.0
5775.0, 36 months,14.91,D,D2,36996.0,major_purchase,14.14,675.0,679.0,18.0,2,36.0
8000.0, 36 months,21.49,D,D5,40000.0,debt_consolidation,7.02,680.0,684.0,22.0,1,36.0
10000.0, 60 months,17.86,D,D5,60000.0,debt_consolidation,20.32,665.0,669.0,17.0,2,60.0
14150.0, 36 months,15.61,D,D1,79000.0,debt_consolidation,1.91,660.0,664.0,11.0,1,36.0
18000.0, 60 months,17.57,D,D4,80000.0,debt_consolidation,25.92,695.0,699.0,43.0,0,60.0
10000.0, 60 months,16.29,D,D2,54600.0,debt_consolidation,29.69,675.0,679.0,56.0,0,60.0
12400.0, 60 months,17.57,D,D4,43000.0,debt_consolidation,20.82,675.0,679.0,42.0,0,60.0
15000.0, 60 months,17.27,D,D2,42000.0,credit_card,35.14,665.0,669.0,37.0,0,60.0
21000.0, 60 months,15.61,D,D1,70000.0,debt_consolidation,6.43,670.0,674.0,21.0,1,60.0
22000.0, 60 months,17.57,D,D4,50000.0,debt_consolidation,7.63,695.0,699.0,1.0,2,60.0
10400.0, 36 months,15.61,D,D1,58800.0,credit_card,27.27,745.0,749.0,1.0,2,36.0
10550.0, 36 months,16.55,D,D2,42000.0,debt_consolidation,37.37,695.0,699.0,34.0,2,36.0
35000.0, 60 months,16.55,D,D2,95000.0,credit_card,28.21,710.0,714.0,43.0,0,60.0
20125.0, 60 months,17.57,D,D4,60000.0,credit_card,31.57,715.0,719.0,42.0,0,60.0
10000.0, 60 months,17.14,D,D4,48000.0,credit_card,28.7,660.0,664.0,29.0,1,60.0
28000.0, 60 months,21.45,D,D5,103100.0,credit_card,24.87,715.0,719.0,1.0,2,60.0
19175.0, 36 months,18.06,D,D2,89060.0,credit_card,38.18,715.0,719.0,14.0,2,36.0
21025.0, 60 months,6.0,D,D2,30000.0,debt_consolidation,36.48,800.0,804.0,13.0,0,60.0
3500.0, 36 months,16.99,D,D3,35720.0,other,5.38,680.0,684.0,30.0,2,36.0
18000.0, 36 months,16.99,D,D3,61189.92,other,25.44,705.0,709.0,8.0,1,36.0
12700.0, 36 months,17.09,D,D1,93000.0,other,31.43,750.0,754.0,15.0,0,36.0
15000.0, 60 months,16.99,D,D3,110000.0,debt_consolidation,24.72,685.0,689.0,12.0,2,60.0
15000.0, 36 months,17.97,D,D1,85000.0,debt_consolidation,20.73,660.0,664.0,8.0,0,36.0
16000.0, 60 months,17.99,D,D2,32000.0,debt_consolidation,19.68,700.0,704.0,6.0,1,60.0
8750.0, 36 months,18.06,D,D2,42000.0,home_improvement,17.82,670.0,674.0,17.0,0,36.0
10200.0, 60 months,17.57,D,D4,55000.0,credit_card,16.43,665.0,669.0,29.0,1,60.0
35000.0, 36 months,17.57,D,D4,180000.0,debt_consolidation,27.68,680.0,684.0,7.0,1,36.0
8425.0, 36 months,15.99,D,D2,36000.0,debt_consolidation,34.47,685.0,689.0,6.0,2,36.0
5000.0, 36 months,17.27,D,D2,21600.0,debt_consolidation,31.67,660.0,664.0,33.0,1,36.0
12000.0, 60 months,18.94,D,D2,72000.0,debt_consolidation,9.38,685.0,689.0,5.0,0,60.0
10000.0, 36 months,17.27,D,D2,53500.0,credit_card,30.6,675.0,679.0,20.0,2,36.0
12200.0, 36 months,21.85,D,D5,61766.0,credit_card,11.83,670.0,674.0,12.0,0,36.0
21000.0, 36 months,17.14,D,D4,125000.0,other,4.2,695.0,699.0,5.0,2,36.0
15000.0, 60 months,20.0,D,D4,85200.0,major_purchase,6.2,700.0,704.0,11.0,1,60.0
20000.0, 36 months,17.47,D,D1,48000.0,debt_consolidation,45.4,680.0,684.0,11.0,0,36.0
10000.0, 60 months,17.86,D,D5,95000.0,home_improvement,17.69,675.0,679.0,14.0,1,60.0
2000.0, 36 months,16.99,D,D1,25000.0,moving,30.44,665.0,669.0,27.0,0,36.0
11975.0, 36 months,17.86,D,D5,33450.0,debt_consolidation,13.85,675.0,679.0,29.0,2,36.0
12375.0, 60 months,18.99,D,D3,53000.0,debt_consolidation,5.59,675.0,679.0,8.0,2,60.0
10000.0, 36 months,17.99,D,D2,35000.0,other,2.5,735.0,739.0,10.0,2,36.0
3500.0, 36 months,17.97,D,D1,52000.0,debt_consolidation,15.83,735.0,739.0,6.0,2,36.0
15000.0, 36 months,21.49,D,D5,165000.0,credit_card,12.77,670.0,674.0,24.0,2,36.0
6500.0, 36 months,16.99,D,D1,25000.0,credit_card,13.49,725.0,729.0,24.0,0,36.0
8000.0, 36 months,17.47,D,D1,35000.0,other,6.58,660.0,664.0,8.0,0,36.0
15000.0, 36 months,16.29,D,D1,65000.0,debt_consolidation,38.35,690.0,694.0,35.0,2,36.0
11725.0, 60 months,17.49,D,D5,88000.0,debt_consolidation,11.63,680.0,684.0,29.0,1,60.0
4800.0, 36 months,19.52,D,D4,90500.0,home_improvement,19.24,665.0,669.0,8.0,2,36.0
10000.0, 60 months,20.39,D,D4,78000.0,home_improvement,3.49,705.0,709.0,10.0,0,60.0
20000.0, 36 months,17.97,D,D1,54000.0,debt_consolidation,35.29,665.0,669.0,4.0,0,36.0
5000.0, 36 months,20.89,D,D4,78000.0,major_purchase,7.78,685.0,689.0,4.0,0,36.0
13200.0, 36 months,17.86,D,D5,42000.0,debt_consolidation,25.06,670.0,674.0,6.0,1,36.0
29900.0, 36 months,17.99,D,D2,65000.0,debt_consolidation,14.73,675.0,679.0,25.0,0,36.0
10200.0, 60 months,20.0,D,D4,71500.0,debt_consolidation,14.15,730.0,734.0,1.0,2,60.0
19400.0, 60 months,16.99,D,D3,80000.0,debt_consolidation,24.92,750.0,754.0,14.0,1,60.0
6000.0, 36 months,18.99,D,D3,36000.0,debt_consolidation,34.47,670.0,674.0,5.0,1,36.0
13175.0, 36 months,15.61,D,D1,46000.0,debt_consolidation,17.4,690.0,694.0,36.0,2,36.0
9600.0, 36 months,19.99,D,D4,48000.0,debt_consolidation,17.13,710.0,714.0,11.0,2,36.0
10750.0, 36 months,18.25,D,D3,29890.0,debt_consolidation,35.62,690.0,694.0,25.0,2,36.0
14700.0, 60 months,17.57,D,D4,35000.0,debt_consolidation,17.24,695.0,699.0,14.0,2,60.0
7750.0, 36 months,17.77,D,D1,67000.0,debt_consolidation,9.33,675.0,679.0,9.0,2,36.0
18000.0, 60 months,21.45,D,D5,71400.0,debt_consolidation,35.45,710.0,714.0,16.0,0,60.0
20000.0, 36 months,17.47,D,D1,85000.0,debt_consolidation,19.06,705.0,709.0,11.0,0,36.0
17300.0, 36 months,22.35,D,D5,50000.0,moving,10.15,675.0,679.0,7.0,0,36.0
6000.0, 36 months,18.94,D,D2,11170.74,other,14.09,750.0,754.0,1.0,2,36.0
14400.0, 60 months,17.97,D,D1,60000.0,credit_card,15.72,670.0,674.0,6.0,0,60.0
12000.0, 60 months,16.99,D,D3,46000.0,debt_consolidation,21.58,675.0,679.0,38.0,1,60.0
20800.0, 60 months,17.86,D,D5,56000.0,debt_consolidation,33.63,705.0,709.0,15.0,1,60.0
10000.0, 36 months,18.06,D,D2,130000.0,debt_consolidation,10.41,660.0,664.0,15.0,0,36.0
23000.0, 60 months,17.49,D,D5,49500.0,credit_card,23.52,710.0,714.0,60.0,2,60.0
12500.0, 60 months,16.29,D,D2,55000.0,debt_consolidation,9.8,675.0,679.0,16.0,2,60.0
12425.0, 36 months,18.06,D,D2,45000.0,other,14.53,680.0,684.0,21.0,0,36.0
12000.0, 60 months,17.27,D,D2,50000.0,debt_consolidation,34.68,660.0,664.0,14.0,1,60.0
5600.0, 36 months,16.29,D,D1,36263.0,debt_consolidation,28.86,665.0,669.0,30.0,1,36.0
13250.0, 36 months,16.55,D,D2,26678.8,debt_consolidation,25.78,685.0,689.0,17.0,1,36.0
23075.0, 60 months,17.57,D,D4,80000.0,debt_consolidation,16.98,700.0,704.0,32.0,2,60.0
6000.0, 36 months,19.03,D,D3,100000.0,credit_card,7.26,660.0,664.0,8.0,2,36.0
12000.0, 60 months,21.49,D,D5,95000.0,debt_consolidation,9.71,680.0,684.0,11.0,2,60.0
11500.0, 60 months,16.99,D,D3,38250.0,debt_consolidation,12.24,675.0,679.0,25.0,2,60.0
13000.0, 60 months,16.99,D,D1,31000.0,debt_consolidation,23.19,710.0,714.0,31.0,0,60.0
8000.0, 36 months,16.99,D,D3,40000.0,debt_consolidation,38.06,755.0,759.0,23.0,1,36.0
14400.0, 36 months,20.0,D,D4,36000.0,debt_consolidation,24.13,665.0,669.0,10.0,1,36.0
20000.0, 60 months,19.03,D,D3,70000.0,debt_consolidation,22.96,695.0,699.0,15.0,1,60.0
11200.0, 60 months,16.99,D,D1,32334.0,other,19.32,750.0,754.0,24.0,0,60.0
30000.0, 36 months,17.99,D,D2,98000.0,debt_consolidation,11.57,665.0,669.0,11.0,2,36.0
